3,1,627,240,51,87,-1,-1,-1,-1
3,2,496,158,32,79,-1,-1,-1,-1
3,3,264,218,34,91,-1,-1,-1,-1
4,1,611,239,52,88,-1,-1,-1,-1
4,2,492,159,33,79,-1,-1,-1,-1
4,3,272,216,34,89,-1,-1,-1,-1
5,1,598,240,52,88,-1,-1,-1,-1
5,2,490,160,32,79,-1,-1,-1,-1
5,3,279,213,34,90,-1,-1,-1,-1
6,1,590,240,52,88,-1,-1,-1,-1
6,2,485,161,33,79,-1,-1,-1,-1
6,3,284,212,35,91,-1,-1,-1,-1
7,1,583,239,52,89,-1,-1,-1,-1
7,2,482,163,32,79,-1,-1,-1,-1
7,3,288,211,36,92,-1,-1,-1,-1
8,1,573,238,52,90,-1,-1,-1,-1
8,2,480,163,33,80,-1,-1,-1,-1
8,3,294,211,35,90,-1,-1,-1,-1
9,1,563,237,50,91,-1,-1,-1,-1
9,2,476,164,33,79,-1,-1,-1,-1
9,3,299,210,35,90,-1,-1,-1,-1
10,1,553,238,50,89,-1,-1,-1,-1
10,2,472,164,32,80,-1,-1,-1,-1
10,3,305,208,34,89,-1,-1,-1,-1
11,1,542,237,50,91,-1,-1,-1,-1
11,2,467,166,34,81,-1,-1,-1,-1
11,3,315,207,35,89,-1,-1,-1,-1
12,1,531,236,49,92,-1,-1,-1,-1
12,2,463,167,34,82,-1,-1,-1,-1
12,3,320,206,36,88,-1,-1,-1,-1
13,1,520,236,48,91,-1,-1,-1,-1
13,2,459,168,33,81,-1,-1,-1,-1
13,3,324,204,35,88,-1,-1,-1,-1
13,4,735,294,45,116,-1,-1,-1,-1
14,1,508,236,48,91,-1,-1,-1,-1
14,2,451,169,33,81,-1,-1,-1,-1
14,3,331,201,36,88,-1,-1,-1,-1
14,4,727,292,46,118,-1,-1,-1,-1
15,1,499,235,47,91,-1,-1,-1,-1
15,2,444,170,34,81,-1,-1,-1,-1
15,3,335,200,36,88,-1,-1,-1,-1
15,4,721,290,47,119,-1,-1,-1,-1
16,1,489,234,46,91,-1,-1,-1,-1
16,2,441,171,34,81,-1,-1,-1,-1
16,3,340,199,35,88,-1,-1,-1,-1
16,4,715,286,47,118,-1,-1,-1,-1
17,1,478,235,45,89,-1,-1,-1,-1
17,2,437,171,35,81,-1,-1,-1,-1
17,3,344,198,35,88,-1,-1,-1,-1
17,4,711,283,45,114,-1,-1,-1,-1
18,1,468,235,45,88,-1,-1,-1,-1
18,2,428,171,35,82,-1,-1,-1,-1
18,3,352,195,35,87,-1,-1,-1,-1
18,4,701,280,46,114,-1,-1,-1,-1
19,1,459,233,45,89,-1,-1,-1,-1
19,2,420,172,35,82,-1,-1,-1,-1
19,3,358,193,36,86,-1,-1,-1,-1
19,4,695,279,45,112,-1,-1,-1,-1
19,5,737,275,34,109,-1,-1,-1,-1
20,1,451,232,43,89,-1,-1,-1,-1
20,2,416,173,35,81,-1,-1,-1,-1
20,3,361,192,37,87,-1,-1,-1,-1
20,4,691,277,45,111,-1,-1,-1,-1
20,5,735,273,34,109,-1,-1,-1,-1
21,1,438,231,44,90,-1,-1,-1,-1
21,2,408,173,34,81,-1,-1,-1,-1
21,3,364,191,37,87,-1,-1,-1,-1
21,4,684,272,43,109,-1,-1,-1,-1
21,5,727,269,33,105,-1,-1,-1,-1
22,1,429,230,43,89,-1,-1,-1,-1
22,2,401,174,34,80,-1,-1,-1,-1
22,3,365,190,37,86,-1,-1,-1,-1
22,4,677,269,44,110,-1,-1,-1,-1
22,5,720,266,32,105,-1,-1,-1,-1
23,1,422,227,43,90,-1,-1,-1,-1
23,2,395,174,33,80,-1,-1,-1,-1
23,3,365,189,37,86,-1,-1,-1,-1
23,4,671,268,44,110,-1,-1,-1,-1
23,5,711,264,34,106,-1,-1,-1,-1
24,1,411,225,42,90,-1,-1,-1,-1
24,2,391,174,33,80,-1,-1,-1,-1
24,3,367,188,36,85,-1,-1,-1,-1
24,4,664,265,44,110,-1,-1,-1,-1
24,5,702,262,35,104,-1,-1,-1,-1
25,1,407,225,41,88,-1,-1,-1,-1
25,2,387,174,33,80,-1,-1,-1,-1
25,3,369,187,35,85,-1,-1,-1,-1
25,4,656,262,43,109,-1,-1,-1,-1
25,5,697,259,34,102,-1,-1,-1,-1
26,1,404,223,39,86,-1,-1,-1,-1
26,2,384,174,32,81,-1,-1,-1,-1
26,3,371,187,35,85,-1,-1,-1,-1
26,4,651,259,43,108,-1,-1,-1,-1
26,5,692,257,34,102,-1,-1,-1,-1
27,1,401,220,39,87,-1,-1,-1,-1
27,2,381,173,33,83,-1,-1,-1,-1
27,3,372,186,34,85,-1,-1,-1,-1
27,4,647,258,42,106,-1,-1,-1,-1
27,5,688,255,35,103,-1,-1,-1,-1
28,1,398,220,39,87,-1,-1,-1,-1
28,2,380,173,33,83,-1,-1,-1,-1
28,3,372,186,34,84,-1,-1,-1,-1
28,4,640,257,42,106,-1,-1,-1,-1
28,5,682,254,36,103,-1,-1,-1,-1
29,1,395,218,38,87,-1,-1,-1,-1
29,2,379,175,32,81,-1,-1,-1,-1
29,3,374,185,33,84,-1,-1,-1,-1
29,4,634,255,43,106,-1,-1,-1,-1
29,5,676,251,35,102,-1,-1,-1,-1
30,1,394,216,36,86,-1,-1,-1,-1
30,2,379,176,31,81,-1,-1,-1,-1
30,3,376,185,32,82,-1,-1,-1,-1
30,4,629,253,41,103,-1,-1,-1,-1
30,5,670,248,34,100,-1,-1,-1,-1
31,1,393,214,36,84,-1,-1,-1,-1
31,2,379,176,31,79,-1,-1,-1,-1
31,3,377,184,32,82,-1,-1,-1,-1
31,4,625,251,42,104,-1,-1,-1,-1
31,5,663,246,34,100,-1,-1,-1,-1
32,1,394,211,36,85,-1,-1,-1,-1
32,2,376,177,30,78,-1,-1,-1,-1
32,3,379,183,32,82,-1,-1,-1,-1
32,4,618,250,41,104,-1,-1,-1,-1
32,5,652,245,36,99,-1,-1,-1,-1
33,1,395,207,36,87,-1,-1,-1,-1
33,2,375,177,31,80,-1,-1,-1,-1
33,3,380,182,32,83,-1,-1,-1,-1
33,4,613,249,42,104,-1,-1,-1,-1
33,5,646,244,37,98,-1,-1,-1,-1
34,1,397,206,35,86,-1,-1,-1,-1
34,2,374,177,31,81,-1,-1,-1,-1
34,3,382,182,33,84,-1,-1,-1,-1
34,4,609,246,42,105,-1,-1,-1,-1
34,5,641,241,36,98,-1,-1,-1,-1
35,1,400,204,33,84,-1,-1,-1,-1
35,2,373,177,31,82,-1,-1,-1,-1
35,3,384,181,33,85,-1,-1,-1,-1
35,4,604,243,42,104,-1,-1,-1,-1
35,5,636,239,36,99,-1,-1,-1,-1
36,1,404,202,33,83,-1,-1,-1,-1
36,2,372,177,30,81,-1,-1,-1,-1
36,3,386,181,32,84,-1,-1,-1,-1
36,4,601,241,41,103,-1,-1,-1,-1
36,5,631,238,36,99,-1,-1,-1,-1
37,1,408,195,35,88,-1,-1,-1,-1
37,2,373,178,30,80,-1,-1,-1,-1
37,3,388,181,31,83,-1,-1,-1,-1
37,4,592,240,41,102,-1,-1,-1,-1
37,5,624,237,36,99,-1,-1,-1,-1
38,1,413,197,33,82,-1,-1,-1,-1
38,2,373,178,30,81,-1,-1,-1,-1
38,3,392,181,31,82,-1,-1,-1,-1
38,4,587,239,41,101,-1,-1,-1,-1
38,5,618,235,36,98,-1,-1,-1,-1
39,1,419,196,32,80,-1,-1,-1,-1
39,2,373,178,30,80,-1,-1,-1,-1
39,3,394,181,31,82,-1,-1,-1,-1
39,4,582,237,40,99,-1,-1,-1,-1
39,5,612,233,35,96,-1,-1,-1,-1
40,1,425,194,32,81,-1,-1,-1,-1
40,2,373,177,30,82,-1,-1,-1,-1
40,3,396,182,31,81,-1,-1,-1,-1
40,4,572,234,40,100,-1,-1,-1,-1
40,5,602,232,35,96,-1,-1,-1,-1
41,1,429,192,31,81,-1,-1,-1,-1
41,2,373,177,30,82,-1,-1,-1,-1
41,3,396,183,31,81,-1,-1,-1,-1
41,4,565,233,41,100,-1,-1,-1,-1
41,5,596,230,36,96,-1,-1,-1,-1
42,1,433,189,30,80,-1,-1,-1,-1
42,2,374,176,30,83,-1,-1,-1,-1
42,3,397,183,31,81,-1,-1,-1,-1
42,4,560,232,41,100,-1,-1,-1,-1
42,5,592,228,37,96,-1,-1,-1,-1
42,6,734,279,42,121,-1,-1,-1,-1
43,1,435,186,30,80,-1,-1,-1,-1
43,2,375,176,31,83,-1,-1,-1,-1
43,3,398,183,30,80,-1,-1,-1,-1
43,4,554,229,42,101,-1,-1,-1,-1
43,5,588,226,36,94,-1,-1,-1,-1
43,6,731,277,42,123,-1,-1,-1,-1
44,1,439,185,30,80,-1,-1,-1,-1
44,2,376,176,30,83,-1,-1,-1,-1
44,3,400,183,30,81,-1,-1,-1,-1
44,4,547,226,40,99,-1,-1,-1,-1
44,5,583,223,35,95,-1,-1,-1,-1
44,6,721,273,41,120,-1,-1,-1,-1
45,1,441,184,30,79,-1,-1,-1,-1
45,2,376,175,30,84,-1,-1,-1,-1
45,3,400,183,30,81,-1,-1,-1,-1
45,4,539,225,40,97,-1,-1,-1,-1
45,5,579,222,36,95,-1,-1,-1,-1
45,6,713,270,42,120,-1,-1,-1,-1
46,1,443,182,30,77,-1,-1,-1,-1
46,2,376,175,30,85,-1,-1,-1,-1
46,3,399,182,31,82,-1,-1,-1,-1
46,4,534,225,40,96,-1,-1,-1,-1
46,5,575,221,37,95,-1,-1,-1,-1
46,6,706,268,42,121,-1,-1,-1,-1
47,1,444,180,29,76,-1,-1,-1,-1
47,2,376,176,30,84,-1,-1,-1,-1
47,3,401,182,31,82,-1,-1,-1,-1
47,4,530,224,41,95,-1,-1,-1,-1
